searge,name,side,desc
field_147974_a,sprite,2,Imported from LegacyMappings-1.7.10
field_147973_b,texture,2,Imported from LegacyMappings-1.7.10
field_147966_k,useAnisotropicFiltering,2,Imported from LegacyMappings-1.7.10
field_147983_a,frames,2,Imported from LegacyMappings-1.7.10
field_147982_b,sprite,2,Imported from LegacyMappings-1.7.10
field_147958_e,textureMinFilter,2,Imported from LegacyMappings-1.7.10
field_147956_f,textureMagFilter,2,Imported from LegacyMappings-1.7.10
field_152779_g,mipmapLevelFloat,2,Imported from LegacyMappings-1.7.10
field_147957_g,mipmapBuffer,2,Imported from LegacyMappings-1.7.10
field_94239_h,currentAngle,2,Imported from LegacyMappings-1.7.10
field_94240_i,angleDelta,2,Imported from LegacyMappings-1.7.10
field_152783_a,logger,2,Imported from LegacyMappings-1.7.10
field_152784_b,resourceMap,2,Imported from LegacyMappings-1.7.10
field_152781_b,mapAssets,2,Imported from LegacyMappings-1.7.10
field_130079_a,LOC_FOLIAGE_PNG,2,Imported from LegacyMappings-1.7.10
field_130078_a,LOC_GRASS_PNG,2,Imported from LegacyMappings-1.7.10
field_148534_e,dirServerResourcepacks,2,Imported from LegacyMappings-1.7.10
field_148532_f,resourcePackInstance,2,Imported from LegacyMappings-1.7.10
field_148533_g,awaitingServerResourcePack,2,Imported from LegacyMappings-1.7.10
field_148523_a,loader,2,Imported from LegacyMappings-1.7.10
field_152793_a,DEFAULT_SKIN,2,Imported from LegacyMappings-1.7.10
field_152794_b,THREAD_POOL,2,Imported from LegacyMappings-1.7.10
field_152795_c,textureManager,2,Imported from LegacyMappings-1.7.10
field_152796_d,skinCacheDir,2,Imported from LegacyMappings-1.7.10
field_152797_e,sessionService,2,Imported from LegacyMappings-1.7.10
field_152798_f,skinCacheLoader,2,Imported from LegacyMappings-1.7.10
field_152787_a,resourceLocation,2,Imported from LegacyMappings-1.7.10
field_152635_a,imageBufferDownload,2,var8 in SkinManager.func_152789_a: the IImageBuffer used to parse the skin image;Imported from LegacyMappings-1.7.10
field_152636_b,callback,2,p_152789_3_ in SkinManager.func_152789_a: the SkinAvailableCallback to notify when skin is loaded;Imported from LegacyMappings-1.7.10
field_152637_c,skinType,2,p_152789_2_ in SkinManager.func_152789_a: the Type of skin texture (SKIN or CAPE);Imported from LegacyMappings-1.7.10
field_152638_d,resourceLocation,2,var4 in SkinManager.func_152789_a: the ResourceLocation where the skin is loaded;Imported from LegacyMappings-1.7.10
field_152639_e,parentSkinManager,2,Enclosing SkinManager instance (this$0);Imported from LegacyMappings-1.7.10
field_152799_a,profile,2,p_152790_1_ in SkinManager.func_152790_a: the GameProfile to load textures for;Imported from LegacyMappings-1.7.10
field_152800_b,requireSecure,2,p_152790_3_ in SkinManager.func_152790_a: whether to require secure textures;Imported from LegacyMappings-1.7.10
field_152801_c,callback,2,p_152790_2_ in SkinManager.func_152790_a: the SkinAvailableCallback to notify;Imported from LegacyMappings-1.7.10
field_152802_d,parentSkinManager,2,Enclosing SkinManager instance (this$0);Imported from LegacyMappings-1.7.10
field_152803_a,textureMap,2,var1 in SkinManager$3.run(): HashMap of loaded texture types;Imported from LegacyMappings-1.7.10
field_152804_b,parentSkinManager$3,2,Enclosing SkinManager$3 instance (this$0);Imported from LegacyMappings-1.7.10
field_135032_a,properties,2,Imported from LegacyMappings-1.7.10
field_135031_c,pattern,2,Imported from LegacyMappings-1.7.10
field_135029_d,unicode,2,Imported from LegacyMappings-1.7.10
field_110502_a,section,2,Imported from LegacyMappings-1.7.10
field_110500_b,clazz,2,Imported from LegacyMappings-1.7.10
field_110501_c,metadataSerializers,2,Imported from LegacyMappings-1.7.10
field_111101_a,x,2,Imported from LegacyMappings-1.7.10
field_111100_b,z,2,Imported from LegacyMappings-1.7.10
field_148536_c,listMipmaps,2,Imported from LegacyMappings-1.7.10
field_147664_a,positionedSoundLocation,2,Imported from LegacyMappings-1.7.10
field_147662_b,volume,2,Imported from LegacyMappings-1.7.10
field_147663_c,pitch,2,Imported from LegacyMappings-1.7.10
field_147660_d,xPosF,2,Imported from LegacyMappings-1.7.10
field_147661_e,yPosF,2,Imported from LegacyMappings-1.7.10
field_147658_f,zPosF,2,Imported from LegacyMappings-1.7.10
field_147659_g,repeat,2,Imported from LegacyMappings-1.7.10
field_147665_h,repeatDelay,2,Imported from LegacyMappings-1.7.10
field_147666_i,attenuationType,2,Imported from LegacyMappings-1.7.10
field_147668_j,donePlaying,2,Imported from LegacyMappings-1.7.10
field_147670_k,minecart,2,Imported from LegacyMappings-1.7.10
field_147669_l,distance,2,Imported from LegacyMappings-1.7.10
field_147672_k,player,2,Imported from LegacyMappings-1.7.10
field_147671_l,minecart,2,Imported from LegacyMappings-1.7.10
field_148577_a,soundList,2,Imported from LegacyMappings-1.7.10
field_148575_b,replaceExisting,2,Imported from LegacyMappings-1.7.10
field_148576_c,category,2,Imported from LegacyMappings-1.7.10
field_148569_a,name,2,Imported from LegacyMappings-1.7.10
field_148567_b,volume,2,Imported from LegacyMappings-1.7.10
field_148568_c,pitch,2,Imported from LegacyMappings-1.7.10
field_148565_d,weight,2,Imported from LegacyMappings-1.7.10
field_148566_e,type,2,Imported from LegacyMappings-1.7.10
field_148564_f,streaming,2,Imported from LegacyMappings-1.7.10
FILE,FILE,2,Imported from LegacyMappings-1.7.10
SOUND_EVENT,SOUND_EVENT,2,Imported from LegacyMappings-1.7.10
field_148583_c,name,2,Imported from LegacyMappings-1.7.10
LINEAR,LINEAR,2,Imported from LegacyMappings-1.7.10
field_148589_c,type,2,Imported from LegacyMappings-1.7.10
field_148551_a,ATOMIC_COUNTER,2,Imported from LegacyMappings-1.7.10
field_148658_a,UNIQUE_THREAD_ID,2,Imported from LegacyMappings-1.7.10
field_147679_a,rand,2,Imported from LegacyMappings-1.7.10
field_147677_b,mc,2,Imported from LegacyMappings-1.7.10
field_147678_c,currentMusic,2,Imported from LegacyMappings-1.7.10
field_147676_d,timeUntilNextMusic,2,Imported from LegacyMappings-1.7.10
MENU,MENU,2,Imported from LegacyMappings-1.7.10
GAME,GAME,2,Imported from LegacyMappings-1.7.10
CREDITS,CREDITS,2,Imported from LegacyMappings-1.7.10
NETHER,NETHER,2,Imported from LegacyMappings-1.7.10
END_BOSS,END_BOSS,2,Imported from LegacyMappings-1.7.10
END,END,2,Imported from LegacyMappings-1.7.10
field_148645_h,musicLocation,2,Imported from LegacyMappings-1.7.10
field_148646_i,minDelay,2,Imported from LegacyMappings-1.7.10
field_148643_j,maxDelay,2,Imported from LegacyMappings-1.7.10
field_148656_a,location,2,Imported from LegacyMappings-1.7.10
field_148654_b,streamingSound,2,Imported from LegacyMappings-1.7.10
field_148655_c,pitch,2,Imported from LegacyMappings-1.7.10
field_148653_d,volume,2,Imported from LegacyMappings-1.7.10
field_148623_a,LOG_MARKER,2,Imported from LegacyMappings-1.7.10
field_148622_c,sndHandler,2,Imported from LegacyMappings-1.7.10
field_148619_d,options,2,Imported from LegacyMappings-1.7.10
field_148620_e,sndSystem,2,Imported from LegacyMappings-1.7.10
field_148617_f,loaded,2,Imported from LegacyMappings-1.7.10
field_148618_g,playTime,2,Imported from LegacyMappings-1.7.10
field_148629_h,playingSounds,2,Imported from LegacyMappings-1.7.10
field_148630_i,invPlayingSounds,2,Imported from LegacyMappings-1.7.10
field_148627_j,playingSoundPoolEntries,2,Imported from LegacyMappings-1.7.10
field_148628_k,categorySounds,2,Imported from LegacyMappings-1.7.10
field_148625_l,tickableSounds,2,Imported from LegacyMappings-1.7.10
field_148626_m,delayedSounds,2,Imported from LegacyMappings-1.7.10
field_148624_n,playingSoundsStopTime,2,Imported from LegacyMappings-1.7.10
field_148631_a,soundSystem,2,Imported from LegacyMappings-1.7.10
field_148592_a,id,2,Imported from LegacyMappings-1.7.10
field_148593_a,handler,2,Imported from LegacyMappings-1.7.10
field_148591_a,soundSystem,2,Imported from LegacyMappings-1.7.10
field_148736_a,soundPool,2,Imported from LegacyMappings-1.7.10
field_148734_b,rnd,2,Imported from LegacyMappings-1.7.10
field_148735_c,soundLocation,2,Imported from LegacyMappings-1.7.10
field_148732_d,category,2,Imported from LegacyMappings-1.7.10
field_148733_e,eventPitch,2,Imported from LegacyMappings-1.7.10
field_148731_f,eventVolume,2,Imported from LegacyMappings-1.7.10
field_147700_a,missing_sound,2,Imported from LegacyMappings-1.7.10
field_147699_c,GSON,2,Imported from LegacyMappings-1.7.10
field_147696_d,TYPE,2,Imported from LegacyMappings-1.7.10
field_147697_e,sndRegistry,2,Imported from LegacyMappings-1.7.10
field_147694_f,sndManager,2,Imported from LegacyMappings-1.7.10
field_147695_g,mcResourceManager,2,Imported from LegacyMappings-1.7.10
field_148726_a,recipeId,2,Imported from LegacyMappings-1.7.10
field_148724_b,namespace,2,Imported from LegacyMappings-1.7.10
field_148725_c,entry,2,Imported from LegacyMappings-1.7.10
field_148723_d,manager,2,Imported from LegacyMappings-1.7.10
field_148765_a,ALL,2,Imported from LegacyMappings-1.7.10
field_148764_a,soundRegistry,2,Imported from LegacyMappings-1.7.10
field_148739_a,entry,2,Imported from LegacyMappings-1.7.10
field_148738_b,weight,2,Imported from LegacyMappings-1.7.10
field_152811_a,GSON,2,Imported from LegacyMappings-1.7.10
field_152812_b,name,2,Imported from LegacyMappings-1.7.10
field_152813_c,description,2,Imported from LegacyMappings-1.7.10
field_152814_d,payload,2,Imported from LegacyMappings-1.7.10
field_152860_A,ingestServTester,2,Imported from LegacyMappings-1.7.10
field_152861_B,logger,2,Imported from LegacyMappings-1.7.10
field_152862_C,ERRORS,2,Imported from LegacyMappings-1.7.10
field_152863_D,lastError,2,Imported from LegacyMappings-1.7.10
field_152864_E,errorCode,2,Imported from LegacyMappings-1.7.10
field_152865_a,streamInfoRefreshInterval,2,Imported from LegacyMappings-1.7.10
field_152866_b,frameBufferCount,2,Imported from LegacyMappings-1.7.10
field_152867_c,broadcastListener,2,Imported from LegacyMappings-1.7.10
field_152868_d,clientId,2,Imported from LegacyMappings-1.7.10
field_152869_e,oAuthToken,2,Imported from LegacyMappings-1.7.10
field_152870_f,sessionToken,2,Imported from LegacyMappings-1.7.10
field_152871_g,audioEnabled,2,Imported from LegacyMappings-1.7.10
field_152872_h,streamCore,2,Imported from LegacyMappings-1.7.10
field_152873_i,stream,2,Imported from LegacyMappings-1.7.10
field_152874_j,captureBuffers,2,Imported from LegacyMappings-1.7.10
field_152875_k,freeBuffers,2,Imported from LegacyMappings-1.7.10
field_152876_l,authenticated,2,Imported from LegacyMappings-1.7.10
field_152877_m,loggedIn,2,Imported from LegacyMappings-1.7.10
field_152878_n,shuttingDown,2,Imported from LegacyMappings-1.7.10
field_152879_o,broadcastState,2,Imported from LegacyMappings-1.7.10
field_152880_p,username,2,Imported from LegacyMappings-1.7.10
field_152881_q,videoParamaters,2,Imported from LegacyMappings-1.7.10
field_152882_r,audioParamaters,2,Imported from LegacyMappings-1.7.10
field_152883_s,ingestList,2,Imported from LegacyMappings-1.7.10
field_152884_t,ingestServ,2,Imported from LegacyMappings-1.7.10
field_152885_u,authenticationToken,2,Imported from LegacyMappings-1.7.10
field_152886_v,channelInfo,2,Imported from LegacyMappings-1.7.10
field_152887_w,userInfo,2,Imported from LegacyMappings-1.7.10
field_152888_x,streamInfo,2,Imported from LegacyMappings-1.7.10
field_152889_y,archivingState,2,Imported from LegacyMappings-1.7.10
field_152890_z,lastStreamInfoUpdate,2,Imported from LegacyMappings-1.7.10
field_152815_a,broadcastControllerSwitchMap,2,Imported from LegacyMappings-1.7.10
Uninitialized,Uninitialized,2,Imported from LegacyMappings-1.7.10
Initialized,Initialized,2,Imported from LegacyMappings-1.7.10
Authenticating,Authenticating,2,Imported from LegacyMappings-1.7.10
Authenticated,Authenticated,2,Imported from LegacyMappings-1.7.10
LoggingIn,LoggingIn,2,Imported from LegacyMappings-1.7.10
LoggedIn,LoggedIn,2,Imported from LegacyMappings-1.7.10
FindingIngestServer,FindingIngestServer,2,Imported from LegacyMappings-1.7.10
ReceivedIngestServers,ReceivedIngestServers,2,Imported from LegacyMappings-1.7.10
ReadyToBroadcast,ReadyToBroadcast,2,Imported from LegacyMappings-1.7.10
Starting,Starting,2,Imported from LegacyMappings-1.7.10
Broadcasting,Broadcasting,2,Imported from LegacyMappings-1.7.10
Stopping,Stopping,2,Imported from LegacyMappings-1.7.10
Paused,Paused,2,Imported from LegacyMappings-1.7.10
IngestTesting,IngestTesting,2,Imported from LegacyMappings-1.7.10
field_153003_a,listener,2,Imported from LegacyMappings-1.7.10
field_153004_b,username,2,Imported from LegacyMappings-1.7.10
field_153005_c,channelName,2,Imported from LegacyMappings-1.7.10
field_153006_d,clientId,2,Imported from LegacyMappings-1.7.10
field_153007_e,sessionToken,2,Imported from LegacyMappings-1.7.10
field_153008_f,chat,2,Imported from LegacyMappings-1.7.10
field_153009_g,initialized,2,Imported from LegacyMappings-1.7.10
field_153010_h,connectAnonymous,2,Imported from LegacyMappings-1.7.10
field_153011_i,chatState,2,Imported from LegacyMappings-1.7.10
field_153012_j,authToken,2,Imported from LegacyMappings-1.7.10
field_153013_k,channelUsers,2,Imported from LegacyMappings-1.7.10
field_153014_l,chatMessages,2,Imported from LegacyMappings-1.7.10
field_153015_m,maxMessageLength,2,Imported from LegacyMappings-1.7.10
field_153016_n,isChannelJoined,2,Imported from LegacyMappings-1.7.10
field_153017_o,isEmoteOnly,2,Imported from LegacyMappings-1.7.10
field_153018_p,LOGGER,2,Imported from LegacyMappings-1.7.10
field_152982_a,chatEventSwitchMap,2,Imported from LegacyMappings-1.7.10
field_152983_b,chatStateSwitchMap,2,Imported from LegacyMappings-1.7.10
Connecting,Connecting,2,Imported from LegacyMappings-1.7.10
Connected,Connected,2,Imported from LegacyMappings-1.7.10
Disconnected,Disconnected,2,Imported from LegacyMappings-1.7.10
field_153043_a,bandwidthTestMode,2,Imported from LegacyMappings-1.7.10
field_153044_b,listener,2,Imported from LegacyMappings-1.7.10
field_153045_c,stream,2,Imported from LegacyMappings-1.7.10
field_153046_d,ingestList,2,Imported from LegacyMappings-1.7.10
field_153047_e,status,2,Imported from LegacyMappings-1.7.10
field_153048_f,maxTestTime,2,Imported from LegacyMappings-1.7.10
field_153049_g,testDelay,2,Imported from LegacyMappings-1.7.10
field_153050_h,dataSent,2,Imported from LegacyMappings-1.7.10
field_153051_i,rtmpState,2,Imported from LegacyMappings-1.7.10
field_153052_j,videoArgs,2,Imported from LegacyMappings-1.7.10
field_153053_k,audioParameters,2,Imported from LegacyMappings-1.7.10
field_153054_l,startTestTime,2,Imported from LegacyMappings-1.7.10
field_153055_m,frameBuffer,2,Imported from LegacyMappings-1.7.10
field_153056_n,testActive,2,Imported from LegacyMappings-1.7.10
field_153057_o,originalStreamCallbacks,2,Imported from LegacyMappings-1.7.10
field_153058_p,originalStatCallbacks,2,Imported from LegacyMappings-1.7.10
field_153059_q,ingestServer,2,Imported from LegacyMappings-1.7.10
field_153060_r,isShutdown,2,Imported from LegacyMappings-1.7.10
field_153061_s,testComplete,2,Imported from LegacyMappings-1.7.10
field_153062_t,availableServers,2,Imported from LegacyMappings-1.7.10
field_153063_u,currentBufferIndex,2,Imported from LegacyMappings-1.7.10
field_153064_v,lastDataSent,2,Imported from LegacyMappings-1.7.10
field_153065_w,overallProgress,2,Imported from LegacyMappings-1.7.10
field_153066_x,testCompletePercentage,2,Imported from LegacyMappings-1.7.10
field_153067_y,operationInProgress,2,Imported from LegacyMappings-1.7.10
field_153026_a,statTypeSwitchMap,2,Imported from LegacyMappings-1.7.10
field_153027_b,ingestTestStateSwitchMap,2,Imported from LegacyMappings-1.7.10
Uninitalized,Uninitalized,2,Imported from LegacyMappings-1.7.10
ConnectingToServer,ConnectingToServer,2,Imported from LegacyMappings-1.7.10
TestingServer,TestingServer,2,Imported from LegacyMappings-1.7.10
DoneTestingServer,DoneTestingServer,2,Imported from LegacyMappings-1.7.10
Finished,Finished,2,Imported from LegacyMappings-1.7.10
Cancelled,Cancelled,2,Imported from LegacyMappings-1.7.10
Failed,Failed,2,Imported from LegacyMappings-1.7.10
ERROR,ERROR,2,Imported from LegacyMappings-1.7.10
INVALID_TOKEN,INVALID_TOKEN,2,Imported from LegacyMappings-1.7.10
field_152949_a,STREAM_MARKER,2,Imported from LegacyMappings-1.7.10
field_152950_b,LOGGER,2,Imported from LegacyMappings-1.7.10
field_152951_c,broadcastController,2,Imported from LegacyMappings-1.7.10
field_152952_d,chatController,2,Imported from LegacyMappings-1.7.10
field_152953_e,mc,2,Imported from LegacyMappings-1.7.10
field_152954_f,twitchComponent,2,Imported from LegacyMappings-1.7.10
field_152955_g,chatUserInfo,2,Imported from LegacyMappings-1.7.10
field_152956_h,framebuffer,2,Imported from LegacyMappings-1.7.10
field_152957_i,streamSendMetadata,2,Imported from LegacyMappings-1.7.10
field_152958_j,targetFPS,2,Imported from LegacyMappings-1.7.10
field_152959_k,lastFrameTimestamp,2,Imported from LegacyMappings-1.7.10
field_152960_l,streamFinished,2,Imported from LegacyMappings-1.7.10
field_152961_m,loggedIn,2,Imported from LegacyMappings-1.7.10
field_152962_n,paused,2,Imported from LegacyMappings-1.7.10
field_152963_o,micEnabled,2,Imported from LegacyMappings-1.7.10
field_152964_p,authFailureReason,2,Imported from LegacyMappings-1.7.10
field_152965_q,initialized,2,Imported from LegacyMappings-1.7.10
field_153083_a,parentTwitchStream,2,Imported from LegacyMappings-1.7.10
field_153084_b,oAuthTokenString,2,Imported from LegacyMappings-1.7.10
field_153082_a,parentTwitchStream,2,Imported from LegacyMappings-1.7.10
field_152938_a,error,2,Imported from LegacyMappings-1.7.10
field_154355_a,hostname,2,String parameter passed to RealmsConnect.connect(): the host to connect to;Imported from LegacyMappings-1.7.10
field_154356_b,port,2,int parameter passed to RealmsConnect.connect(): the port to connect on;Imported from LegacyMappings-1.7.10
field_154357_c,parentConnect,2,Enclosing RealmsConnect instance (this$0);Imported from LegacyMappings-1.7.10
field_154341_a,serverPing,2,The ServerPing object to populate with ping results;Imported from LegacyMappings-1.7.10
field_154342_b,networkManager,2,The NetworkManager used for the ping connection;Imported from LegacyMappings-1.7.10
field_154343_c,address,2,The server address being pinged;Imported from LegacyMappings-1.7.10
field_154344_d,parentPinger,2,Enclosing RealmsServerStatusPinger instance (this$0);Imported from LegacyMappings-1.7.10
field_154345_e,pingComplete,2,Private flag set to true when server info has been received;Imported from LegacyMappings-1.7.10
field_153196_B,logText,2,Imported from LegacyMappings-1.7.10
field_153197_d,nvidia,2,Imported from LegacyMappings-1.7.10
field_153198_e,GL_FRAMEBUFFER,2,Imported from LegacyMappings-1.7.10
field_153199_f,GL_RENDERBUFFER,2,Imported from LegacyMappings-1.7.10
field_153200_g,GL_COLOR_ATTACHMENT0,2,Imported from LegacyMappings-1.7.10
field_153201_h,GL_DEPTH_ATTACHMENT,2,Imported from LegacyMappings-1.7.10
field_153202_i,GL_FRAMEBUFFER_COMPLETE,2,Imported from LegacyMappings-1.7.10
field_153203_j,GL_FB_INCOMPLETE_ATTACHMENT,2,Imported from LegacyMappings-1.7.10
field_153204_k,GL_FB_INCOMPLETE_MISS_ATTACH,2,Imported from LegacyMappings-1.7.10
field_153205_l,GL_FB_INCOMPLETE_DRAW_BUFFER,2,Imported from LegacyMappings-1.7.10
field_153206_m,GL_FB_INCOMPLETE_READ_BUFFER,2,Imported from LegacyMappings-1.7.10
field_153207_o,GL_LINK_STATUS,2,Imported from LegacyMappings-1.7.10
field_153208_p,GL_COMPILE_STATUS,2,Imported from LegacyMappings-1.7.10
field_153209_q,GL_VERTEX_SHADER,2,Imported from LegacyMappings-1.7.10
field_153210_r,GL_FRAGMENT_SHADER,2,Imported from LegacyMappings-1.7.10
field_153211_u,extBlendFuncSeparate,2,Imported from LegacyMappings-1.7.10
field_153212_w,framebufferType,2,Imported from LegacyMappings-1.7.10
field_153213_x,shadersAvailable,2,Imported from LegacyMappings-1.7.10
field_153214_y,arbShaders,2,Imported from LegacyMappings-1.7.10
field_153215_z,arbMultitexture,2,Imported from LegacyMappings-1.7.10
field_148760_d,defaultValueKey,2,Imported from LegacyMappings-1.7.10
field_148761_e,defaultValue,2,Imported from LegacyMappings-1.7.10
DOWN,DOWN,2,Imported from LegacyMappings-1.7.10
UP,UP,2,Imported from LegacyMappings-1.7.10
NORTH,NORTH,2,Imported from LegacyMappings-1.7.10
SOUTH,SOUTH,2,Imported from LegacyMappings-1.7.10
EAST,EAST,2,Imported from LegacyMappings-1.7.10
WEST,WEST,2,Imported from LegacyMappings-1.7.10
field_148749_a,identityMap,2,Imported from LegacyMappings-1.7.10
field_148748_b,objectList,2,Imported from LegacyMappings-1.7.10
field_148758_b,inverseObjectRegistry,2,Imported from LegacyMappings-1.7.10
field_82585_a,key,2,Imported from LegacyMappings-1.7.10
field_82588_a,type,2,Imported from LegacyMappings-1.7.10
field_152451_a,INFINITE,2,Imported from LegacyMappings-1.7.10
field_152452_b,spaceAllocated,2,Imported from LegacyMappings-1.7.10
field_152453_c,spaceRead,2,Imported from LegacyMappings-1.7.10
field_150490_a,json,2,Imported from LegacyMappings-1.7.10
field_150491_b,tagList,2,Imported from LegacyMappings-1.7.10
field_150492_b,tagList,2,Imported from LegacyMappings-1.7.10
field_150493_b,jsonValue,2,Imported from LegacyMappings-1.7.10
field_150507_a,cipher,2,Imported from LegacyMappings-1.7.10
field_150505_b,inputBuffer,2,Imported from LegacyMappings-1.7.10
field_150506_c,outputBuffer,2,Imported from LegacyMappings-1.7.10
field_150509_a,decryptionCodec,2,Imported from LegacyMappings-1.7.10
field_150750_a,encryptionCodec,2,Imported from LegacyMappings-1.7.10
field_152461_c,logMarkerStat,2,Imported from LegacyMappings-1.7.10
field_152462_h,STATISTICS,2,Imported from LegacyMappings-1.7.10
field_152463_r,isEncrypted,2,Imported from LegacyMappings-1.7.10
field_150717_a,packetNetworkState,2,Imported from LegacyMappings-1.7.10
field_150715_b,protocolNetworkState,2,Imported from LegacyMappings-1.7.10
field_150716_c,packet,2,Imported from LegacyMappings-1.7.10
field_150713_d,listener,2,Imported from LegacyMappings-1.7.10
field_150714_e,connection,2,Imported from LegacyMappings-1.7.10
field_150705_a,connection,2,Imported from LegacyMappings-1.7.10
field_150778_a,connection,2,Imported from LegacyMappings-1.7.10
field_150774_a,packet,2,Imported from LegacyMappings-1.7.10
field_150773_b,futureListeners,2,Imported from LegacyMappings-1.7.10
field_150764_e,STATES_BY_ID,2,Imported from LegacyMappings-1.7.10
field_150761_f,STATES_BY_CLASS,2,Imported from LegacyMappings-1.7.10
field_150762_g,id,2,Imported from LegacyMappings-1.7.10
field_150769_h,c2sPackets,2,Imported from LegacyMappings-1.7.10
field_150770_i,s2cPackets,2,Imported from LegacyMappings-1.7.10
field_150794_a,buf,2,Imported from LegacyMappings-1.7.10
field_152478_a,LOGGER,2,Imported from LegacyMappings-1.7.10
field_152479_b,NETSTAT_MARKER,2,Imported from LegacyMappings-1.7.10
field_152480_c,readTracker,2,Imported from LegacyMappings-1.7.10
field_152481_d,writeTracker,2,Imported from LegacyMappings-1.7.10
field_152482_a,packetId,2,Imported from LegacyMappings-1.7.10
field_152483_b,data,2,Imported from LegacyMappings-1.7.10
field_152490_a,trackedPackets,2,Imported from LegacyMappings-1.7.10
field_152496_a,totalBytes,2,Imported from LegacyMappings-1.7.10
field_152497_b,count,2,Imported from LegacyMappings-1.7.10
field_152498_c,averageBytes,2,Imported from LegacyMappings-1.7.10
field_150799_b,RECEIVED_PACKET_MARKER,2,Imported from LegacyMappings-1.7.10
field_152499_c,direction,2,Imported from LegacyMappings-1.7.10
field_150797_b,RECEIVED_PACKET_MARKER,2,Imported from LegacyMappings-1.7.10
field_152500_c,direction,2,Imported from LegacyMappings-1.7.10
OPEN_URL,OPEN_URL,2,Imported from LegacyMappings-1.7.10
OPEN_FILE,OPEN_FILE,2,Imported from LegacyMappings-1.7.10
RUN_COMMAND,RUN_COMMAND,2,Imported from LegacyMappings-1.7.10
TWITCH_USER_INFO,TWITCH_USER_INFO,2,Imported from LegacyMappings-1.7.10
SUGGEST_COMMAND,SUGGEST_COMMAND,2,Imported from LegacyMappings-1.7.10
field_150700_a,GSON,2,Imported from LegacyMappings-1.7.10
SHOW_TEXT,SHOW_TEXT,2,Imported from LegacyMappings-1.7.10
SHOW_ACHIEVEMENT,SHOW_ACHIEVEMENT,2,Imported from LegacyMappings-1.7.10
SHOW_ITEM,SHOW_ITEM,2,Imported from LegacyMappings-1.7.10
field_148940_a,x,2,Imported from LegacyMappings-1.7.10
field_148938_b,y,2,Imported from LegacyMappings-1.7.10
field_148939_c,z,2,Imported from LegacyMappings-1.7.10
field_148936_d,yaw,2,Imported from LegacyMappings-1.7.10
field_148937_e,pitch,2,Imported from LegacyMappings-1.7.10
field_148935_f,onGround,2,Imported from LegacyMappings-1.7.10
field_149018_a,entityId,2,Imported from LegacyMappings-1.7.10
field_149016_b,x,2,Imported from LegacyMappings-1.7.10
field_149017_c,y,2,Imported from LegacyMappings-1.7.10
field_149014_d,z,2,Imported from LegacyMappings-1.7.10
field_149015_e,speedX,2,Imported from LegacyMappings-1.7.10
field_149012_f,speedY,2,Imported from LegacyMappings-1.7.10
field_149013_g,speedZ,2,Imported from LegacyMappings-1.7.10
field_149021_h,pitch,2,Imported from LegacyMappings-1.7.10
field_149022_i,yaw,2,Imported from LegacyMappings-1.7.10
field_149019_j,entityType,2,Imported from LegacyMappings-1.7.10
field_149020_k,data,2,Imported from LegacyMappings-1.7.10
field_148992_a,entityID,2,Imported from LegacyMappings-1.7.10
field_148990_b,posX,2,Imported from LegacyMappings-1.7.10
field_148991_c,posY,2,Imported from LegacyMappings-1.7.10
field_148988_d,posZ,2,Imported from LegacyMappings-1.7.10
field_148989_e,xpValue,2,Imported from LegacyMappings-1.7.10
field_149059_a,entityId,2,Imported from LegacyMappings-1.7.10
field_149057_b,x,2,Imported from LegacyMappings-1.7.10
field_149058_c,y,2,Imported from LegacyMappings-1.7.10
field_149055_d,z,2,Imported from LegacyMappings-1.7.10
field_149056_e,entityType,2,Imported from LegacyMappings-1.7.10
field_149042_a,entityId,2,Imported from LegacyMappings-1.7.10
field_149040_b,type,2,Imported from LegacyMappings-1.7.10
field_149041_c,x,2,Imported from LegacyMappings-1.7.10
field_149038_d,y,2,Imported from LegacyMappings-1.7.10
field_149039_e,z,2,Imported from LegacyMappings-1.7.10
field_149036_f,velocityX,2,Imported from LegacyMappings-1.7.10
field_149037_g,velocityY,2,Imported from LegacyMappings-1.7.10
field_149047_h,velocityZ,2,Imported from LegacyMappings-1.7.10
field_149048_i,yaw,2,Imported from LegacyMappings-1.7.10
field_149045_j,pitch,2,Imported from LegacyMappings-1.7.10
field_149046_k,headPitch,2,Imported from LegacyMappings-1.7.10
field_149043_l,dataManager,2,Imported from LegacyMappings-1.7.10
field_149044_m,entityType,2,Imported from LegacyMappings-1.7.10
field_148973_a,entityID,2,Imported from LegacyMappings-1.7.10
field_148971_b,x,2,Imported from LegacyMappings-1.7.10
field_148972_c,y,2,Imported from LegacyMappings-1.7.10
field_148969_d,z,2,Imported from LegacyMappings-1.7.10
field_148970_e,facing,2,Imported from LegacyMappings-1.7.10
field_148968_f,title,2,Imported from LegacyMappings-1.7.10
field_148957_a,entityId,2,Imported from LegacyMappings-1.7.10
field_148955_b,profile,2,Imported from LegacyMappings-1.7.10
field_148956_c,x,2,Imported from LegacyMappings-1.7.10
field_148953_d,y,2,Imported from LegacyMappings-1.7.10
field_148954_e,z,2,Imported from LegacyMappings-1.7.10
field_148951_f,yaw,2,Imported from LegacyMappings-1.7.10
field_148952_g,pitch,2,Imported from LegacyMappings-1.7.10
field_148959_h,currentItem,2,Imported from LegacyMappings-1.7.10
field_148960_i,watcher,2,Imported from LegacyMappings-1.7.10
